report_date,zip,geoid,county,state,cases,new_cases,case_avg,case_rate,case_avg_rate
2020-04-06,63112,29510,St. Louis City,Missouri,28,4,NA,1.4938113529662826,NA
2020-04-06,63113,29510,St. Louis City,Missouri,21,0,NA,1.846803271480081,NA
2020-04-06,63115,29510,St. Louis City,Missouri,49,8,NA,2.6903859880305276,NA
2020-04-06,63116,29510,St. Louis City,Missouri,35,10,NA,0.7902461052156243,NA
2020-04-06,63117,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-06,63118,29510,St. Louis City,Missouri,28,6,NA,0.988560937720661,NA
2020-04-06,63119,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-06,63120,29510,St. Louis City,Missouri,14,3,NA,1.7294626312538603,NA
2020-04-06,63123,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-06,63125,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-06,63130,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-06,63133,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-06,63136,29510,St. Louis City,Missouri,7,0,NA,3.7513397642015005,NA
2020-04-06,63137,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-06,63139,29510,St. Louis City,Missouri,13,2,NA,0.5927141749874618,NA
2020-04-06,63143,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-06,63147,29510,St. Louis City,Missouri,16,7,NA,1.6112789526686808,NA
2020-04-07,63101,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63102,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63103,29510,St. Louis City,Missouri,28,1,NA,3.3706512579752017,NA
2020-04-07,63104,29510,St. Louis City,Missouri,20,3,NA,1.0043690051725005,NA
2020-04-07,63105,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63106,29510,St. Louis City,Missouri,21,2,NA,1.8406521167499343,NA
2020-04-07,63107,29510,St. Louis City,Missouri,16,0,NA,1.6859852476290833,NA
2020-04-07,63108,29510,St. Louis City,Missouri,25,0,NA,1.2074961360123648,NA
2020-04-07,63109,29510,St. Louis City,Missouri,10,1,NA,0.37647767487388,NA
2020-04-07,63110,29510,St. Louis City,Missouri,15,1,NA,0.8238137082601055,NA
2020-04-07,63111,29510,St. Louis City,Missouri,14,0,NA,0.6622203301641361,NA
2020-04-07,63112,29510,St. Louis City,Missouri,28,0,NA,1.4938113529662826,NA
2020-04-07,63113,29510,St. Louis City,Missouri,23,2,NA,2.0226892973353268,NA
2020-04-07,63115,29510,St. Louis City,Missouri,52,3,NA,2.8551034975017844,NA
2020-04-07,63116,29510,St. Louis City,Missouri,37,2,NA,0.83540302551366,NA
2020-04-07,63117,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63118,29510,St. Louis City,Missouri,29,1,NA,1.0238666854963987,NA
2020-04-07,63119,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63120,29510,St. Louis City,Missouri,14,0,NA,1.7294626312538603,NA
2020-04-07,63123,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63125,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63130,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63133,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63136,29510,St. Louis City,Missouri,7,0,NA,3.7513397642015005,NA
2020-04-07,63137,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63139,29510,St. Louis City,Missouri,14,1,NA,0.6383075730634205,NA
2020-04-07,63143,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-07,63147,29510,St. Louis City,Missouri,19,3,NA,1.9133937562940584,NA
2020-04-08,63101,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63102,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63103,29510,St. Louis City,Missouri,30,2,NA,3.6114120621162873,NA
2020-04-08,63104,29510,St. Louis City,Missouri,22,2,NA,1.1048059056897503,NA
2020-04-08,63105,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63106,29510,St. Louis City,Missouri,21,0,NA,1.8406521167499343,NA
2020-04-08,63107,29510,St. Louis City,Missouri,18,2,NA,1.8967334035827188,NA
2020-04-08,63108,29510,St. Louis City,Missouri,29,4,NA,1.4006955177743432,NA
2020-04-08,63109,29510,St. Louis City,Missouri,17,7,NA,0.6400120472855959,NA
2020-04-08,63110,29510,St. Louis City,Missouri,17,2,NA,0.9336555360281195,NA
2020-04-08,63111,29510,St. Louis City,Missouri,18,4,NA,0.8514261387824607,NA
2020-04-08,63112,29510,St. Louis City,Missouri,31,3,NA,1.653862569355527,NA
2020-04-08,63113,29510,St. Louis City,Missouri,28,5,NA,2.4624043619734413,NA
2020-04-08,63115,29510,St. Louis City,Missouri,55,3,NA,3.019821006973041,NA
2020-04-08,63116,29510,St. Louis City,Missouri,38,1,NA,0.8579814856626777,NA
2020-04-08,63117,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63118,29510,St. Louis City,Missouri,30,1,NA,1.0591724332721366,NA
2020-04-08,63119,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63120,29510,St. Louis City,Missouri,16,2,NA,1.9765287214329832,NA
2020-04-08,63123,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63125,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63130,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63133,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63136,29510,St. Louis City,Missouri,7,0,NA,3.7513397642015005,NA
2020-04-08,63137,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63139,29510,St. Louis City,Missouri,15,1,NA,0.683900971139379,NA
2020-04-08,63143,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-08,63147,29510,St. Louis City,Missouri,26,7,NA,2.618328298086606,NA
2020-04-09,63101,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63102,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63103,29510,St. Louis City,Missouri,32,2,NA,3.8521728662573733,NA
2020-04-09,63104,29510,St. Louis City,Missouri,24,2,NA,1.2052428062070004,NA
2020-04-09,63105,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63106,29510,St. Louis City,Missouri,24,3,NA,2.1036024191427822,NA
2020-04-09,63107,29510,St. Louis City,Missouri,21,3,NA,2.212855637513172,NA
2020-04-09,63108,29510,St. Louis City,Missouri,32,3,NA,1.5455950540958268,NA
2020-04-09,63109,29510,St. Louis City,Missouri,18,1,NA,0.677659814772984,NA
2020-04-09,63110,29510,St. Louis City,Missouri,18,1,NA,0.9885764499121266,NA
2020-04-09,63111,29510,St. Louis City,Missouri,19,1,NA,0.8987275909370418,NA
2020-04-09,63112,29510,St. Louis City,Missouri,38,7,NA,2.0273154075970976,NA
2020-04-09,63113,29510,St. Louis City,Missouri,30,2,NA,2.638290387828687,NA
2020-04-09,63115,29510,St. Louis City,Missouri,63,8,NA,3.459067698896393,NA
2020-04-09,63116,29510,St. Louis City,Missouri,42,4,NA,0.9482953262587491,NA
2020-04-09,63117,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63118,29510,St. Louis City,Missouri,31,1,NA,1.0944781810478748,NA
2020-04-09,63119,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63120,29510,St. Louis City,Missouri,18,2,NA,2.2235948116121063,NA
2020-04-09,63123,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63125,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63130,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63133,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63136,29510,St. Louis City,Missouri,7,0,NA,3.7513397642015005,NA
2020-04-09,63137,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63139,29510,St. Louis City,Missouri,18,3,NA,0.8206811653672548,NA
2020-04-09,63143,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-09,63147,29510,St. Louis City,Missouri,31,5,NA,3.121852970795569,NA
2020-04-10,63101,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63102,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63103,29510,St. Louis City,Missouri,35,3,NA,4.213314072469002,NA
2020-04-10,63104,29510,St. Louis City,Missouri,25,1,NA,1.2554612564656256,NA
2020-04-10,63105,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63106,29510,St. Louis City,Missouri,25,1,NA,2.191252519940398,NA
2020-04-10,63107,29510,St. Louis City,Missouri,21,0,NA,2.212855637513172,NA
2020-04-10,63108,29510,St. Louis City,Missouri,33,1,NA,1.5938948995363216,NA
2020-04-10,63109,29510,St. Louis City,Missouri,20,2,NA,0.75295534974776,NA
2020-04-10,63110,29510,St. Louis City,Missouri,19,1,NA,1.0434973637961336,NA
2020-04-10,63111,29510,St. Louis City,Missouri,20,1,NA,0.9460290430916228,NA
2020-04-10,63112,29510,St. Louis City,Missouri,42,4,NA,2.240717029449424,NA
2020-04-10,63113,29510,St. Louis City,Missouri,32,2,NA,2.8141764136839327,NA
2020-04-10,63115,29510,St. Louis City,Missouri,66,3,NA,3.6237852083676496,NA
2020-04-10,63116,29510,St. Louis City,Missouri,46,4,NA,1.0386091668548205,NA
2020-04-10,63117,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63118,29510,St. Louis City,Missouri,31,0,NA,1.0944781810478748,NA
2020-04-10,63119,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63120,29510,St. Louis City,Missouri,18,0,NA,2.2235948116121063,NA
2020-04-10,63123,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63125,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63130,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63133,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63136,29510,St. Louis City,Missouri,9,2,NA,4.82315112540193,NA
2020-04-10,63137,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63139,29510,St. Louis City,Missouri,18,0,NA,0.8206811653672548,NA
2020-04-10,63143,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-10,63147,29510,St. Louis City,Missouri,35,4,NA,3.524672708962739,NA
2020-04-11,63101,29510,St. Louis City,Missouri,6,NaN,NA,1.8143332325370425,NA
2020-04-11,63102,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-11,63103,29510,St. Louis City,Missouri,40,5,NA,4.815216082821716,NA
2020-04-11,63104,29510,St. Louis City,Missouri,31,6,NA,1.5567719580173756,NA
2020-04-11,63105,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-11,63106,29510,St. Louis City,Missouri,30,5,NA,2.629503023928477,NA
2020-04-11,63107,29510,St. Louis City,Missouri,25,4,NA,2.6343519494204424,NA
2020-04-11,63108,29510,St. Louis City,Missouri,37,4,NA,1.7870942812983,NA
2020-04-11,63109,29510,St. Louis City,Missouri,22,2,NA,0.828250884722536,NA
2020-04-11,63110,29510,St. Louis City,Missouri,22,3,NA,1.2082601054481545,NA
2020-04-11,63111,29510,St. Louis City,Missouri,22,2,NA,1.0406319474007852,NA
2020-04-11,63112,29510,St. Louis City,Missouri,47,5,NA,2.5074690567648314,NA
2020-04-11,63113,29510,St. Louis City,Missouri,37,5,NA,3.2538914783220476,NA
2020-04-11,63115,29510,St. Louis City,Missouri,69,3,NA,3.7885027178389064,NA
2020-04-11,63116,29510,St. Louis City,Missouri,48,2,NA,1.0837660871528563,NA
2020-04-11,63117,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-11,63118,29510,St. Louis City,Missouri,34,3,NA,1.2003954243750883,NA
2020-04-11,63119,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-11,63120,29510,St. Louis City,Missouri,19,1,NA,2.347127856701668,NA
2020-04-11,63123,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-11,63125,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-11,63130,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-11,63133,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-11,63136,29510,St. Louis City,Missouri,9,0,NA,4.82315112540193,NA
2020-04-11,63137,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-11,63139,29510,St. Louis City,Missouri,20,2,NA,0.911867961519172,NA
2020-04-11,63143,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-11,63147,29510,St. Louis City,Missouri,39,4,NA,3.92749244712991,NA
2020-04-12,63101,29510,St. Louis City,Missouri,6,0,NA,1.8143332325370425,NA
2020-04-12,63102,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-12,63103,29510,St. Louis City,Missouri,43,3,NA,5.176357289033345,NA
2020-04-12,63104,29510,St. Louis City,Missouri,32,1,NA,1.6069904082760007,NA
2020-04-12,63105,29510,St. Louis City,Missouri,NaN,NaN,NA,NaN,NA
2020-04-12,63106,29510,St. Louis City,Missouri,33,3,NA,2.8924533263213252,NA
2020-04-12,63107,29510,St. Louis City,Missouri,27,2,NA,2.8451001053740783,NA
2020-04-12,63108,29510,St. Louis City,Missouri,39,2,NA,1.883693972179289,NA
2020-04-12,63109,29510,St. Louis City,Missouri,22,0,NA,0.828250884722536,NA
2020-04-12,63110,29510,St. Louis City,Missouri,22,0,NA,1.2082601054481545,NA
2020-04-12,63111,29510,St. Louis City,Missouri,23,1,NA,1.0879333995553664,NA
